id,saleprice
1114,257058.14336393122
2418,273928.33627359476
291,119723.41406295542
18,322926.46416139696
39,330556.03951114323
1001,242967.13801969588
2442,238457.75465264264
616,111481.85276983213
2680,56434.076628725976
1414,121732.98780883849
289,120274.19424539898
40,246984.47034153435
860,128500.90196080506
409,128323.29202227388
673,154201.3365828283
2427,182436.99603255372
2036,232812.68948782422
2564,139781.2756482875
642,158207.95108546503
1008,202953.46359026525
1908,157136.58530482184
2519,211492.37825677264
1369,113949.14955869038
2855,158977.33422594238
712,88913.1580281211
1943,114330.7315701684
1958,139529.04452731088
107,170574.57857445814
2295,223301.42971692607
704,107714.4396691015
676,116124.90123114549
259,191123.1208951585
93,278202.60006511863
106,251247.6506276857
2315,192064.75287905056
1050,102490.85364369024
1095,230933.98065280542
2709,158641.53552124277
758,150077.8159006117
1496,161837.13576930575
2370,136605.8772251997
2458,293347.0035801912
2733,117915.43976549152
161,269624.5579683278
726,158196.28496186156
845,215524.81530356687
947,252551.65544737503
2232,134022.18126836885
2563,153660.22021660116
2299,148110.79311254993
211,87429.19041467551
605,159916.4599502962
1478,207953.7256353777
2247,277053.3249669913
2274,224287.3567913724
2869,210324.50107200537
967,220006.01975009963
2656,112277.28934553266
667,215631.91146554798
1042,126441.20231667161
2023,161109.92513099592
2447,367397.11089515686
2055,125242.75324871019
2275,273943.9790660441
2204,160298.0304893609
1563,261003.86736010388
483,222098.66183645185
796,131795.0011328645
1526,151379.70400278643
2042,141431.45231804997
442,314880.63222674653
1693,293062.5523398146
1468,230017.15310080722
1430,194876.42721156217
2605,163987.75785886124
1529,202958.99900322407
335,148383.15843789186
1287,128265.88617454935
31,103661.343857795
1785,303671.5925757857
82,190455.6340069892
2620,115643.19373989571
252,192530.2954124026
721,44520.94017205015
2165,176522.12256088946
2316,208264.6421862254
775,130138.20083109383
1558,77179.97041054629
17,236216.17472353205
1022,240876.43677243218
925,107367.92036527395
438,263099.89269093424
1270,127954.9845414618
1272,114929.27347244695
215,109042.2566340426
266,245196.5625393577
2402,279043.62034792174
1250,131932.63949905988
1984,140721.95122216828
1279,140530.37394802738
377,269709.0863242792
1252,135235.92645264883
2156,282787.9046946084
499,331524.815437044
1374,115183.0695838565
2898,233063.9791798843
401,110680.07759370841
2721,184889.4644830674
2078,237678.12872068863
2589,116324.65008874144
1946,248540.9134266358
1334,114351.62567607686
2781,228298.00896983314
431,356910.5913493987
576,205588.29232581146
1474,232249.45303474087
2254,147233.88150075544
2155,297589.36093355436
885,108543.29134647176
643,146077.59994553402
1944,123903.82939804066
480,205803.29978525173
2845,92190.12839679793
2387,292239.07068058196
2407,194741.7441472793
2527,196386.5732423719
2514,139602.6418181546
629,178734.29806604702
80,222277.977837055
1876,137368.18498505186
1546,119243.33556178492
2518,182864.5458380403
2347,179251.5159823913
783,222065.7476097541
1322,33250.75885567628
194,74692.99091105815
1770,299911.1928374106
2143,133065.33183419518
1229,246400.91051624808
511,285603.27033948805
46,220974.47743498255
1348,176464.25356537756
2465,187409.4563280698
387,244601.11168953218
873,246621.8510206882
1918,133086.19177719112
2764,253213.78698691074
2184,127222.09674717207
934,145933.47398180515
1920,130983.51647927985
2631,158262.97444345523
1768,482168.26159266755
2040,110028.42728508636
1749,217855.49315336067
834,236145.82812087517
1457,237306.88376494497
79,133242.84837150015
2302,123122.26126330812
1817,141850.31424421445
2755,243708.23889690172
359,194272.94359573722
2059,99485.05623192992
2092,257752.90781749785
2516,224572.79580197483
150,108725.19419989176
1656,154009.4596736934
83,96713.53193765692
2411,194365.72574930638
795,72619.32425335795
2312,238323.48181225453
2917,76500.42173435912
1624,183800.5733339386
2215,277212.8475817377
1211,157817.09857974015
1485,162206.76967826486
1024,208375.16497773584
570,195288.99003325868
2874,140021.98337616958
700,153922.48941625003
2756,207912.28763155546
2022,177348.78703739494
583,247019.741433979
2392,341941.9216701994
2424,187953.4620664604
212,95722.17864830233
736,128831.35970774479
1610,170617.90488209762
890,128612.50188908633
467,180650.8991258694
578,217188.6651056679
1747,201603.97617325466
1149,157806.5318511976
2758,242173.4000796005
857,141882.02006367408
2219,265536.1343910629
733,110114.01037845295
2909,93698.3579063043
1798,256457.41795236524
235,105575.01868945919
2366,127079.56080449466
1027,133017.11112123355
1195,146049.09058126248
1303,19372.179202540778
148,205872.65087778028
608,163889.292146503
2515,194901.19106932543
821,270808.099371491
2500,267137.7730161762
745,98454.09212266095
741,118801.87360748183
1611,125395.32634568121
2532,114376.60569173656
1081,244456.80784851313
1692,360732.99802141916
2520,192413.84489691816
276,111156.15866950713
1992,120792.36653064471
663,21065.955897595733
418,139396.6084872177
1733,195276.95319453627
2359,173271.03241287172
253,205027.65017446782
1518,158049.38514644932
2035,146130.56458896026
2919,47360.96580094937
1540,254643.02986969054
2120,148898.79407735355
1674,163630.74300712347
256,155067.71711575054
2361,81563.30465057027
978,54402.724903532304
2280,149967.12446609978
2095,240320.56031062827
1709,320402.1657341067
2801,257781.1850267211
1246,102854.39804672357
2373,112037.11135578156
1055,281809.5764065096
2017,122734.95060511027
1099,297574.528017289
1344,109210.33226145431
835,212755.76111562643
1117,210430.37375284638
2043,74652.23336382862
2085,115238.88930738531
410,153489.05894567072
2650,129250.90664249938
2867,161579.8001877442
1668,112777.81482534949
1161,156689.92467345856
2122,179250.10771993455
2539,141248.72783178464
1047,153846.6584146805
1445,120906.72891558427
541,126149.62547270581
569,195811.39488708973
1276,110224.08243352082
918,156237.896683936
326,172042.6186517328
1936,128350.81090953201
895,70325.57722410653
257,139563.02485939488
1241,188937.48649383523
1545,131640.1362627605
1189,186268.3865171168
270,150713.9237825442
2066,214331.7313264953
693,109470.02218828443
1259,150096.28203886282
2916,165989.5562686324
2321,305639.31368632335
1977,101382.09512954298
1895,172596.8922160091
1240,177656.2629792653
85,146391.195548499
1823,110425.40075399168
825,295242.30467534997
110,231170.74243456777
697,120936.48248357605
2297,106031.97030893806
1231,138809.46060236543
1355,136007.26948497724
968,337892.0714720115
584,234556.41498651262
1315,123202.25614468753
1606,148911.83957607858
206,108210.61509885639
1685,317848.24739893246
2016,125735.45982126892
869,203271.50273975637
2135,114148.68744594324
2346,204019.41121525038
2430,231234.46796612814
2198,83510.49265127257
2652,104282.60600998066
27,111544.38136910647
241,179850.46092997584
906,110653.0343201505
1506,102326.3108936213
2098,344666.084623388
1435,227009.29705848824
2213,153440.5479033077
1274,143406.44517574552
743,22739.55594409257
1737,206187.13365620654
2797,291730.005719671
2185,66552.04697085172
58,194581.20407401863
830,220593.91686322074
808,119363.61308773421
680,151224.18237200193
1153,97992.74997473136
1291,128742.28867162764
1818,178863.80722599383
2161,187199.81319306884
1883,118449.77345677465
350,317028.04672310036
2473,145279.7839274099
295,182976.70385347214
293,217216.25057842303
859,125945.32078540791
288,54421.88478641305
1578,143594.62044594903
102,207018.18349979166
2831,162682.97170515638
1030,173182.55853051413
2551,145568.81949621625
1286,155129.76194052212
958,295515.85699393693
776,122462.54652845301
72,241719.51993992086
2263,243958.7779024439
1866,150273.19824002683
2876,51685.47347558662
2146,251625.7150497269
103,173428.20710412227
1500,149010.92644217983
492,194830.3971227361
167,124416.42078564037
2597,104236.55325363018
2685,93930.18743307702
1035,179570.41378313862
1220,52662.33294131793
2602,159949.611807351
2159,209517.90359453764
695,172592.25144019444
1109,260117.160320675
640,193756.35012581293
1652,159231.9968061857
2090,148393.7314297855
1188,203471.9409577679
2345,261125.98664819077
1059,352141.5134117175
2751,216865.98070042953
128,213194.36777460296
1523,192277.7298037652
2925,178100.12219878566
2145,303463.15167066734
1121,228743.480819121
566,258923.87782078795
565,251403.5992927691
1331,123658.82664100267
2928,106354.0650363667
156,154308.15276797302
797,159240.8515130803
327,66899.96993639506
2859,149144.37927586958
1453,111844.71300034318
1762,324597.8420509789
1868,243728.36098965257
1760,192854.31291059777
1113,260046.2381580174
1812,194703.40086228307
117,157269.22131157853
1142,237096.10426566843
2342,360286.9940383509
927,131488.3751483485
2478,189094.5485292673
655,50294.18435225636
2064,124309.69835313689
369,241940.61972573213
2239,113546.32977341302
2732,218825.58238460962
1653,180272.73976893257
959,200405.4066151604
2395,309930.444815333
1412,112693.08308700565
271,264857.3753229249
1484,157208.53058436606
1497,154230.8426955575
552,171076.19107254222
2,127133.42681418266
1855,303613.7414882211
4,249035.34065464512
2292,154318.5414724741
134,138685.54864681605
646,102436.08409000095
42,301172.09084310196
532,233108.52050890028
713,60959.39497383498
2561,139473.043249066
2360,141491.56627224665
1333,119415.07027195208
1407,252459.39399674255
2892,298252.88350807223
574,239217.4496287424
1227,200989.67025165446
2591,226884.66007646173
1476,243266.96094645187
1125,278843.59884936735
1446,142597.3653703509
408,121232.54358564783
1101,301037.26963169966
2251,193841.46476726886
373,209022.79876874108
2554,113137.83507302497
2382,256817.0901330309
1985,73978.08480554353
519,242071.33781631384
1093,213321.32581203897
864,252383.18824806996
2889,149444.56188492384
2308,191362.0512684649
986,169139.86342747882
1302,132414.38145884126
585,167571.34625571687
2708,164007.3135704454
147,121919.2790160114
1441,236913.96692961175
383,200661.12768261228
285,151512.6944292495
181,108033.8153480487
358,182216.56784741022
780,171066.12403501198
258,209030.4824249111
1865,233653.3757454045
692,125415.76619037054
2902,315532.8053088309
508,257859.5133694131
2638,146655.15291217715
36,147689.01323206816
611,169847.30423521902
2281,120703.58909145836
1678,118025.46812805999
1696,374994.28105085436
1557,77051.80286049843
2180,165830.23018176854
1726,222370.2036659494
951,148224.1313993018
267,225718.4448323073
2706,127730.18076345883
2221,251910.69604360778
1357,156819.9574425565
2901,307619.4972860506
347,196774.4895436298
2164,210146.0018848898
1586,308641.7981358301
360,166248.51647401322
1769,248485.97371464595
2617,195032.96053615212
1879,150169.23028820287
991,213710.16395123862
1535,105619.09787913505
1191,132865.3925281521
1579,199517.64766649902
1882,-50573.06949940976
1510,121272.71020774823
2196,163151.12454917375
1845,174803.68778253533
2336,339196.5595353348
942,86295.91447244398
861,124832.94535641093
2555,101846.52258093376
1392,156207.422816284
2099,260222.83490437828
1543,134058.03806986008
948,286783.24832433555
1239,205762.57912269887
22,194864.04187068436
2796,249806.39808393735
2747,193539.49211026914
92,290544.23602421116
210,168367.4310507225
1858,216254.69811725896
2228,185391.58638472576
447,220549.6407083664
827,257500.64484649338
1649,249416.46858238615
682,120865.20378766023
2698,110461.67355423886
494,183254.0376630202
214,81369.43614935223
2441,246664.85502667632
2679,110157.06761934701
1336,112951.32043901179
465,200990.26265244093
1524,161696.07081497926
2543,116099.2707427349
631,145689.636162417
2452,312057.1988449814
228,170883.6843469618
126,164769.16196315084
1092,229192.642994944
1122,195380.5330470018
932,206294.52445912547
1980,81531.4313847255
2171,104442.33423682582
551,166287.95709209703
2768,173467.36749671493
2056,95534.00150716864
1159,339484.42422131635
2645,102470.07396566216
1174,182577.7357727252
2266,214134.50149597228
2462,358487.6656835303
1219,148886.4894821262
2922,169718.8768132031
118,143693.33079119865
474,180937.9145365227
2576,157288.7004986331
872,282040.0402892297
1077,222803.65974763874
1536,161959.8618464861
1150,119092.01838841662
2341,310249.5943619264
1931,141406.05105634592
2785,117200.4097796455
2538,130955.2680895403
597,242664.88485066034
464,193715.96735535935
233,240449.26390550472
2169,122349.27041367441
2123,184255.1129603032
1867,194669.1759113539
137,277924.65176233836
515,242109.30470917188
933,119910.28050676826
2784,182242.2761288397
972,179484.69578259718
599,188029.3787040161
2614,136852.40520924795
2582,139948.31094687432
1409,182165.33408344164
175,79404.91337395273
352,220851.849994448
976,76071.2174309101
2134,208730.98004179634
984,108433.05546932574
2396,325488.43896899745
1673,166434.45216494426
404,126166.77005606703
607,184913.7804991752
814,163350.2004307853
868,193884.12049714383
2271,192591.07842343953
1633,219041.1194292605
337,163809.11218631454
2765,200710.9064313909
1746,250066.8846662389
368,291964.8108394835
2806,223065.2483122982
1662,202490.56200179644
1234,223754.72634522896
1373,121752.95275489707
1672,103572.61019001994
1939,119158.58300613053
