id,saleprice
703,155309.31136077363
760,108460.19139002357
1964,143436.74874703772
2512,175160.47432484385
159,126265.65250852704
1281,177856.1218118174
468,163053.1219041124
290,178807.72131611966
665,91291.22680432256
1463,245843.96691345796
1792,210483.04076917842
923,144211.29002032615
500,244448.62339563947
1408,199525.1281092465
331,169129.62267138902
170,141098.09908313118
2192,110773.46520642098
2571,208149.3001087699
2314,168268.24565898906
2647,84473.77796047647
422,364243.56131582987
2457,306598.9535069559
1838,165278.39774599392
2805,235033.40987174213
1645,173838.0316406889
1711,266893.0300890701
2825,260364.41392557602
322,268483.6842428148
2103,247924.96834286768
342,120841.0379917752
600,142255.70870544296
488,169112.95765518025
1725,232033.59374631848
2246,253487.58259975724
2847,192032.95919064246
806,228952.51863328647
530,216755.20825255662
963,187425.08871715143
2678,66259.6125166351
171,85893.88013724238
2401,356921.7847692827
805,229902.74863860104
2259,258832.07881329488
1748,192031.04501565173
1361,155461.1642383486
1677,126108.44509263616
1406,201041.4723930983
2322,212384.30438280106
688,165711.02830015868
143,137594.44130080938
804,216042.75089273974
1214,168308.68775067013
2828,160513.900238052
1999,156297.52663555928
2467,181041.28098714352
2665,166140.12603070308
1538,335153.90487339254
398,128996.89030975103
2822,173940.92822263855
2157,144959.41337366402
1856,188945.09856442735
1269,112514.29394483007
2570,110467.31062812824
2320,215304.86802991107
1517,189980.29081178643
2304,111782.389715367
1312,89012.40766817331
2012,137326.32898624986
506,234694.19147924427
2865,196213.18925442174
2367,110162.34762429725
554,90398.23817494884
238,160919.0721923085
1954,119865.092364477
2488,216082.36197710596
2291,181536.93496852648
1969,112272.5658778334
2725,233233.0321480576
1482,146054.42734129168
2763,208422.1263327552
503,240573.74184054136
1584,236576.20536824316
1531,128830.94580671936
2210,162024.43987264764
459,258466.50859945547
556,196181.8922295468
1347,121542.22691861074
1290,60191.60195751954
1388,155766.66060353816
1571,303723.751144113
2754,200790.86001314037
765,167391.20102334768
2494,180513.68913105968
2870,248486.6934308363
7,189412.71041487344
1114,241072.08587270975
2418,241495.19563592877
291,183367.90433227085
18,279023.84817286674
39,309161.5763074672
1001,199498.73085826077
2442,208228.68541309703
616,95815.98291792534
2680,56683.06671097595
1414,157528.99085056223
289,166638.8635367509
40,227374.0197104253
860,137755.48024119623
409,132813.61497697234
673,151246.61111649778
2427,170484.3981052991
2036,244597.12475091591
2564,142990.6647857381
642,146216.8407226447
1008,183261.75967434887
1908,150866.7243165467
2519,187778.8992371373
1369,127022.13657070696
2855,157273.56886310223
712,90261.45849817991
1943,104091.72338131722
1958,132616.80768900272
107,142804.0053808745
2295,229177.8204944143
704,96286.90985178575
676,124810.65599548351
259,195445.11237631366
93,254905.18515629508
106,233467.40003509633
2315,172838.1483415626
1050,106127.45961438213
1095,213288.4071984319
2709,219691.10225461703
758,132971.72852730844
1496,183668.40170576517
2370,136625.71570299286
2458,270493.7447935967
2733,157829.00109940954
161,256150.51010270324
726,139907.95890913904
845,211728.87559159193
947,233851.2561920276
2232,145250.76225652453
2563,149891.37531784456
2299,142407.34331608657
211,97045.85909421556
605,157638.99093113933
1478,206284.39466488827
2247,253639.33477823436
2274,222875.65385243762
2869,205913.89946407452
967,208875.41351402458
2656,114963.58768606652
667,213881.78827624675
1042,123642.82683195267
2023,143786.12584620062
2447,324462.78534905706
2055,185147.74342525192
2275,246122.5773680685
2204,162206.38566601276
1563,245047.52752221283
483,205568.63022107072
796,157631.81642314512
1526,152177.47362217214
2042,120779.10376113374
442,290111.0488914689
1693,274251.1151577672
1468,229329.94240271952
1430,200782.78509919718
2605,131705.93113012053
1529,195099.17653360683
335,154337.0310566025
1287,118451.32652453799
31,103116.6878727721
1785,284380.2925083721
82,183625.4531071959
2620,122392.24446717743
252,194062.29222679883
721,44966.545114954
2165,181648.53518638853
2316,188106.01041869447
775,187049.10189033486
1558,98227.00340661407
17,212021.03937995154
1022,226792.6768833669
925,118248.20767251216
438,242819.07116512675
1270,129971.43537145853
1272,121457.18076238874
215,153928.17420595046
266,240152.65168142598
2402,260970.5424855547
1250,135035.24910243694
1984,128313.92913485691
1279,141132.1151044406
377,250233.88861432485
1252,138856.75775171258
2156,263537.07112517674
499,294620.41616358235
1374,185017.43663395382
2898,220227.65116634872
401,119178.85485319514
2721,235642.654548713
2078,244164.96479539108
2589,127742.51948745735
1946,236980.1426275391
1334,113343.5069775302
2781,222440.86434633285
431,327242.83385839034
576,175966.8031372102
1474,231301.1908690771
2254,146936.96265897714
2155,276669.5835718969
885,142622.97331241518
643,147468.81621864066
1944,124194.38083506469
480,187841.74785513803
2845,121078.26580120157
2387,276633.02540824283
2407,178281.475113336
2527,189364.8824538961
2514,129939.39569747541
629,162977.13775620982
80,219559.58886609413
1876,136748.3655382488
1546,132647.1004516054
2518,195473.24828775413
2347,161997.32677778695
783,226484.19388410822
1322,26347.220735956915
194,77687.50573901366
1770,267804.673285475
2143,143210.27000806388
1229,246360.51253198832
511,264159.89936069027
46,202846.7883310588
1348,157646.42730677687
2465,180626.75267158635
387,227912.11953600124
873,238061.4033349855
1918,134637.18830159586
2764,237786.918083
2184,154968.50886562746
934,146336.21872222424
1920,132965.57464746106
2631,151029.80729578156
1768,437897.78781224973
2040,123334.47814714815
1749,198561.3005861612
834,230008.23863767274
1457,226375.77151345462
79,125678.50368712284
2302,128531.17150630709
1817,135887.7832007967
2755,231130.89198458567
359,174775.0378308557
2059,166360.43530790042
2092,243502.0643218439
2516,204113.87075426523
150,116566.13255332503
1656,159451.08768432122
83,91029.87125216983
2411,171826.89007190336
795,110815.40229978133
2312,204973.95344663784
2917,191889.09309450723
1624,164913.9337582942
2215,258995.31488552317
1211,161072.96911408752
1485,156310.0961259501
1024,196888.76601353288
570,180950.68332832027
2874,154309.265625488
700,139477.253995616
2756,203144.14472464193
2022,167499.54947332758
583,236414.46545038186
2392,319804.60833659116
2424,173846.04563201126
212,130834.06933271606
736,118218.11250518821
1610,176367.8916658163
890,163825.1532700425
467,168384.81541648507
578,223707.0945244506
1747,176307.27551952563
1149,141248.608526418
2758,241058.1992264539
857,156507.33798033558
2219,245762.94120097347
733,102907.16372697242
2909,214297.21882554982
1798,236128.0294957077
235,148381.8630096875
2366,121126.1652284246
1027,134258.01117703598
1195,149477.16751487553
1303,30304.132512290962
148,206470.0092216069
608,175821.63286265265
2515,189038.31214906368
821,260720.93140043784
2500,242125.84841257334
745,90587.60013066977
741,117280.06068414729
1611,138498.7773923427
2532,117279.23590820935
1081,226524.09600431751
1692,325254.25986522064
2520,159772.79911616538
276,146704.6672833478
1992,111886.10853938945
663,30121.331992827356
418,138285.26942796074
1733,179842.44495564234
2359,172440.58750243578
253,199097.05940816924
1518,215430.26433122065
2035,164046.40921052918
2919,176866.80609476566
1540,249520.2900431091
2120,160548.11801722273
1674,146676.254664856
256,156805.36209722143
2361,91202.55948182382
978,170936.60093067307
2280,135801.26525924727
2095,230185.9211135516
1709,301056.1771704601
2801,253073.3990829317
1246,107173.83663777448
2373,101012.15785335284
1055,264111.5683022784
2017,111445.29496311955
1099,258558.08996444102
1344,99381.49975833204
835,225663.3271830259
1117,195877.6343074022
2043,72873.14170047268
2085,143845.7600395782
410,148206.57762571238
2650,116078.76145900693
2867,161208.66440757923
1668,116828.18986770883
1161,145405.28759489767
2122,186339.07400466222
2539,142033.3353040563
1047,153007.84180064406
1445,138349.50660260022
541,128866.21714379452
569,183938.47897588834
1276,108177.32007435989
918,155359.87552578468
326,174571.62009599898
1936,135661.85062668473
895,111257.46096633468
257,144189.59321891516
1241,181284.7491999315
1545,142208.15935140755
1189,188444.72583094425
270,145144.25013121404
2066,271194.4162535798
693,103457.66707442515
1259,135119.42588433437
2916,159141.82006774284
2321,267452.2335372325
1977,98338.50426495168
1895,163637.1585343061
1240,170812.29355434142
85,200785.60874878988
1823,179513.8980398737
825,290816.7273237491
110,222201.12698409613
697,119455.25063620973
2297,112593.11846302636
1231,139136.06014151033
1355,124166.70569383074
968,301835.41225625016
584,224311.56094268337
1315,122683.26573224645
1606,151956.4181529116
206,123523.73382216599
1685,290061.7675306555
2016,118016.91715920903
869,204937.12291768007
2135,127113.4453128092
2346,196583.1725263698
2430,218089.68195602577
2198,85675.64408719074
2652,92639.24075438548
27,119351.96118820552
241,202039.13929959014
906,166382.03111599945
1506,135628.46701399982
2098,321200.65576493647
1435,224327.40715996083
2213,163654.5466366019
1274,141329.932481735
743,25494.041721794754
1737,178729.1747379154
2797,274112.88201994356
2185,98064.13967754785
58,171280.3747049477
830,216977.55566641875
808,128612.44293609262
680,145238.8975515738
1153,148896.28694260027
1291,120124.67000130285
1818,171977.5739645781
2161,190894.63079058938
1883,124348.54430443048
350,270167.20772576425
2473,143942.013654395
295,186409.4540093867
293,254148.86365053523
859,136312.8067179732
288,85680.51357035432
1578,146911.15312305093
102,183322.355070984
2831,175288.2927180035
1030,163981.6118502356
2551,147292.2322227992
1286,140995.01443119347
958,268095.4204692347
776,181545.0114784073
72,233265.64406129438
2263,221199.87550807185
1866,146830.56842464954
2876,78691.2997325845
2146,242302.83541656565
103,163414.9967145985
1500,159852.39511815552
492,175447.83506220672
167,133260.46694616135
2597,92614.29196593817
2685,87323.2537797438
1035,187232.71939387452
1220,55639.313173721544
2602,144944.8203927856
2159,213663.2580282921
695,158120.30995508377
1109,243335.75254820194
640,178009.81621694472
1652,153741.03098399471
2090,149361.65977740567
1188,190673.9898377098
2345,248021.52829134557
1059,325400.54045608547
2751,213023.0858355416
128,208258.59716598596
1523,252638.68568206113
2925,180203.0833820086
2145,284849.0591165563
1121,210198.98379459418
566,224849.55651961546
565,242051.6384819923
1331,117426.01843403094
2928,111548.33199891169
156,153731.929259656
797,184726.87994740903
327,196589.7720804233
2859,142679.2511651311
1453,129069.63194562681
1762,295987.75692086853
1868,228069.45017198287
1760,173590.48276859708
1113,237140.0474818973
1812,186489.6578225894
117,161880.2656438984
1142,216639.64423793647
2342,332214.933952936
927,136527.2016630536
2478,181530.64554020297
655,51553.119126024656
2064,193152.2101529194
369,227416.37431158777
2239,124070.32998469193
2732,202265.12879137322
1653,178541.51356341038
959,192455.29449668154
2395,288585.2331907274
1412,137337.61726633832
271,255826.7884483235
1484,153358.0083658453
1497,187802.28169764765
552,169665.0090067694
2,130688.12795787957
1855,296344.44733218476
4,237138.851857041
2292,150205.42493776977
134,139303.44598895404
646,99936.28280983958
42,270443.4492327273
532,220220.60370912682
713,52229.53266139049
2561,140349.4164987253
2360,146072.14045837615
1333,113190.7970286347
1407,257517.98385696206
2892,284217.6546976026
574,212162.18635201827
1227,183873.6749827424
2591,222049.2039330136
1476,239613.0412292052
1125,252863.27512088325
1446,154433.54071886465
408,126838.78123337217
1101,272179.436371861
2251,188773.43361994624
373,193548.39917482063
2554,118830.42564251926
2382,232830.5252985498
1985,72748.74773181044
519,226578.11440395378
1093,187774.89483842067
864,249008.71474928595
2889,140233.62310360186
2308,181074.0229974864
986,172112.92350402754
1302,118632.8433309421
585,166009.94550827798
2708,226942.7435276471
147,124792.87450212985
1441,229011.473582346
383,201721.3899583537
285,179949.36769242585
181,99760.39370950591
358,170726.42469045427
780,174429.1612931937
258,205749.66491423827
1865,222067.71583199874
692,112674.21619279962
2902,291183.94726927206
508,232609.05294837896
2638,132634.75057110935
36,143300.62592415698
611,160498.65513014141
2281,129756.69651640207
1678,114773.17477834225
1696,344156.2205500407
1557,93622.69433297683
2180,197333.14614620805
1726,195063.59856099542
951,141861.13201435842
267,223794.11440805718
2706,189698.8475090256
2221,246595.8582074009
1357,146668.12402056344
2901,284526.4025521353
347,173080.58344278764
2164,206145.68419607077
1586,288612.7474682536
360,144719.14628890995
1769,231226.97402457055
2617,189000.75454688817
1879,154741.2862894619
991,223382.55792180914
1535,108631.101955913
1191,132688.36025654618
1579,188374.8240625523
1882,-16925.838995344937
1510,158168.51516385935
2196,224485.2614742238
1845,152921.822185589
2336,306194.3121803701
942,99623.26600301545
861,138814.75770558044
2555,103622.40197105892
1392,221570.08333889954
2099,247201.69023738801
1543,129548.15775796678
948,267275.51938726567
1239,203597.89155260194
22,189686.16473329533
2796,243021.0098947836
2747,188119.28168077953
92,267109.44864342455
210,182772.42610014416
1858,186829.35166944936
2228,174181.80214233976
447,207467.59984901734
827,260492.91725140065
1649,234650.66721395962
682,124235.25588879827
2698,126619.47568609938
494,163404.36431557965
214,125034.12350239232
2441,224571.36547809746
2679,108176.28887456097
1336,99060.11281895638
465,183185.49624301773
1524,156792.11738974694
2543,120445.22812811378
631,150257.2819119487
2452,279527.666690412
228,227801.97055487242
126,175960.80311147682
1092,210603.17143083457
1122,186074.38076456916
932,215124.5944032818
1980,75836.4060918428
2171,140615.1428131666
551,165103.08449749835
2768,174435.39686349872
2056,162327.29804635793
1159,308002.53330194205
2645,92012.71046249382
1174,168440.09098374378
2266,201242.146339491
2462,330774.3821502514
1219,150057.71354835387
2922,167224.90200465545
118,152196.2955137221
474,171267.61891407147
2576,155090.61826745048
872,273295.97014702484
1077,197579.79148293287
1536,159435.93752921838
1150,176982.21976564266
2341,275131.9119410673
1931,148952.59619983565
2785,131611.87509354763
2538,136903.3975220155
597,231487.18789384887
464,171198.2893889388
233,222501.24942597654
2169,143966.52720975503
2123,195221.04494627286
1867,194322.14123954158
137,254835.1246697344
515,227051.90689817443
933,121223.42170808464
2784,191784.61005702708
972,169500.39376924094
599,183669.32092277333
2614,132289.525102783
2582,133226.04656157643
1409,208953.15553756896
175,83214.2877825778
352,188732.98810365144
976,194804.42567627877
2134,208672.43148146383
984,117987.45888505131
2396,313409.2352563506
1673,148141.69876615424
404,126346.14540084638
607,182969.1119800266
814,165886.28763416782
868,193726.112647973
2271,174695.8070894042
1633,185168.13346830755
337,175217.5059455894
2765,210613.38657623716
1746,224769.50559577812
368,262793.3792825164
2806,222414.36145013664
1662,197524.80899702758
1234,220436.08229559194
1373,181050.24244132917
1672,113437.91298660263
1939,126867.33806412388
