id,saleprice
2156,280562.7265398451
499,331539.3182675848
1374,117244.32770636352
2898,238305.45829527406
401,114479.25152813783
2721,181708.77333195042
2078,242625.3916493589
2589,116174.72632153565
1946,224533.6258464898
1334,114936.57252337923
2781,229221.25190319074
431,366362.5667206575
576,199186.14146969048
1474,226054.80440746993
2254,144841.39331919467
2155,298542.66968960036
885,115925.7759188721
643,143481.16206968948
1944,124396.47280832985
480,210052.05669973465
2845,91447.00988693628
2387,302166.1750594303
2407,197114.42909958586
2527,187847.4229740952
2514,144621.63240201585
629,177539.7009966299
80,226059.98648127168
1876,137502.71339410637
1546,122293.56699982891
2518,182359.40629393794
2347,173041.45300666755
783,210851.53570092982
1322,38198.758783815894
194,86705.81707997434
1770,288663.5375795518
2143,140580.96028179862
1229,242897.7069251407
511,283383.8802412739
46,218548.76251647715
1348,180360.32311872207
2465,189332.01967512397
387,239925.1579735889
873,242682.01989238476
1918,129076.6955041415
2764,253423.72104218137
2184,131782.86741803028
934,149988.54990891833
1920,137979.78898313735
2631,154963.11909494735
1768,538619.6267747409
2040,114894.74349259259
1749,222128.23610464577
834,228876.73743390385
1457,236777.88727970002
79,138711.86279332265
2302,124986.25222196616
1817,147603.83928974578
2755,231344.17267961334
359,189773.6767436606
2059,103660.81648088666
2092,263159.58132783044
2516,229181.40760720614
150,109132.55418511713
1656,150007.83497490129
83,94921.38898095721
2411,186801.1790734413
795,80174.72747625457
2312,236996.89461130183
2917,81495.26238926593
1624,186872.54589185584
2215,298222.0516601326
1211,162655.812381587
1485,159887.1533890213
1024,205906.34572904697
570,188842.3329487103
2874,135285.51624417212
700,133898.28587800404
2756,207022.1797470739
2022,169610.91570462612
583,249102.60410502274
2392,354689.4096376975
2424,191577.3373932545
212,95337.69584788801
736,133717.9332433003
1610,161565.6748882085
890,123680.99254064262
467,181355.15455724671
578,237287.6820426127
1747,198462.84518040344
1149,151172.9252898884
2758,234365.47512191627
857,147858.77444811072
2219,281561.60470346967
733,106882.77071977872
2909,101074.02991260774
1798,262406.9227902312
235,93715.66076440737
2366,131068.21623547561
1027,129345.70975217922
1195,149921.5101352143
1303,50642.26868431084
148,207894.44720744435
608,170233.21177907987
2515,199204.18405817123
821,276247.1552366782
2500,273921.3248076872
745,102412.984636351
741,113771.13228133041
1611,113395.83472817019
2532,114839.17160203913
1081,243297.86378386524
1692,371831.9860718446
2520,183348.83247920964
276,113461.33662504982
1992,118053.93846295308
663,47842.1448921198
418,135966.09287100798
1733,200983.75281250523
2359,171165.55855626334
253,194187.8679814064
1518,157349.62403538404
2035,142110.46079595434
2919,56774.10379054444
1540,250660.46683039842
2120,148228.51492936118
1674,167969.0807748707
256,151429.33516549272
2361,91022.44847560581
978,66798.01701968163
2280,150405.87870929576
2095,233071.27973322244
1709,322231.82216860447
2801,253733.06640652567
1246,109494.52566072205
2373,113777.46997126425
1055,275918.37164041214
2017,118942.42195769493
1099,294179.2495419448
1344,110012.07497631991
835,200468.8954520668
1117,209076.6129152542
2043,83724.85331489751
2085,122471.77790272655
410,153405.283036164
2650,125592.60947851278
2867,158350.04834856512
1668,113849.03799393075
1161,161279.98747795913
2122,178140.9482471398
2539,137646.87884239946
1047,156095.64283105964
1445,130546.46862269426
541,129420.13773018215
569,194644.48370527616
1276,111728.26186627476
918,158298.93128525792
326,174510.72065261006
1936,135799.24752272433
895,82724.25276054954
257,140705.94565551355
1241,192106.61785222916
1545,137345.05569289904
1189,186152.29446933419
270,148728.74099945277
2066,194301.41836791998
693,110199.86166926567
1259,147702.5467183711
2916,163861.01928338362
2321,296649.1277377475
1977,107115.53129115934
1895,163378.15251957532
1240,174300.10717166588
85,148244.26247319998
1823,114264.23975444725
825,295295.01271607913
110,229027.9580070572
697,122784.58144195471
2297,105143.34477938106
1231,142915.59545328934
1355,133619.1233059233
968,335422.4065524093
584,229294.8939333181
1315,118631.584725942
1606,149750.143765789
206,114568.93478455581
1685,318412.21650944185
2016,125417.05269703362
869,205582.1919832332
2135,119537.21935401345
2346,195534.73131051147
2430,230937.024080405
2198,86058.22173864767
2652,105906.25349367969
27,120581.35376864253
241,173651.90984222665
906,115065.70391325792
1506,102781.58721883362
2098,351414.0111330375
1435,224928.84074060014
2213,156244.62413777132
1274,138419.22766864393
743,38881.20697985962
1737,197550.24427703395
2797,293495.85784108564
2185,69765.43008758686
58,192752.11614816962
830,213786.8359045121
808,130343.01999669103
680,142295.9837376331
1153,103118.48915679334
1291,131582.79571577627
1818,179934.9181264448
2161,189856.30464361515
1883,120428.39127453696
350,323043.80702531943
2473,145667.66280873911
295,167960.88623819966
293,214438.06325532775
859,134271.87848803354
288,66224.16082110675
1578,150083.29902240727
102,194292.96276429715
2831,165634.41650943644
1030,170144.3799345158
2551,140818.7889192775
1286,152921.6010055812
958,293726.86472232174
776,128949.4951318265
72,237747.6651273216
2263,247927.71778911352
1866,155480.52421476832
2876,66896.60551425721
2146,258709.40954355337
103,180172.51484084595
1500,151028.5749590788
492,193291.99802498706
167,126635.19409634732
2597,109932.14064052235
2685,96357.20841655927
1035,179039.67566167237
1220,65221.900319436565
2602,159547.2047072691
2159,214989.03990925988
695,173955.2999238451
1109,254372.70535037667
640,189741.9633425693
1652,158238.74387031794
2090,152930.8755048914
1188,200079.83916297695
2345,263710.36386128
1059,370230.2965319641
2751,217263.0326523711
128,202451.791906883
1523,195108.92120786663
2925,179651.51412037015
2145,301726.87032631086
1121,220060.15393948276
566,263489.9021298378
565,244260.6249769777
1331,117252.0659643244
2928,102765.56264750939
156,153438.83226267248
797,156885.32359069027
327,75146.42284321226
2859,146637.16057547834
1453,114626.42815849371
1762,327416.875021006
1868,245255.91695198836
1760,194264.01177310525
1113,252577.69384012232
1812,187860.13730223756
117,153841.11913479492
1142,230501.7784750485
2342,365265.8266820535
927,131390.59069759492
2478,185729.5117126652
655,65836.04257702269
2064,131278.18790581962
369,242890.84740059776
2239,112575.21882033348
2732,214454.88232571585
1653,178365.5235856478
959,203129.74551015254
2395,313178.44546256587
1412,108955.5527965189
271,267625.3223614143
1484,155222.5830448419
1497,154472.5497898725
552,175621.10069318907
2,128506.09741543513
1855,295705.6940113832
4,248447.30643726187
2292,158009.56866143038
134,136670.4839260173
646,106230.14761926793
42,294000.44783005305
532,227930.21926344978
713,64764.85515643936
2561,136142.14009650983
2360,139433.21928830585
1333,118504.24234659923
1407,249392.88743780507
2892,290895.0912216287
574,238375.22299545025
1227,203027.15000339644
2591,234838.89752478898
1476,237222.52294507483
1125,277848.6175492215
1446,140052.28332519718
408,120421.84783536708
1101,301273.3634909331
2251,186567.61575806746
373,204566.54563569836
2554,114268.83070821501
2382,253999.27730967756
1985,74461.56680599228
519,238276.89784078347
1093,211381.90581272496
864,262009.96140903933
2889,144679.25897430535
2308,180339.28057878092
986,159654.23439814337
1302,128882.21820424823
585,167225.40442179795
2708,156612.6787189464
147,122144.34577082377
1441,232515.0392851741
383,196072.06364933355
285,151653.14733829396
181,109832.23958572326
358,179435.7849564599
780,164087.95854223985
258,207383.1934826905
1865,230065.75331837218
692,128605.81267896667
2902,315715.27426136425
508,258787.04497983865
2638,139408.70636181673
36,149312.3930052803
611,170197.04777164292
2281,122277.31146827852
1678,121167.54712777212
1696,385670.859191936
1557,80981.58215095615
2180,162773.03556181444
1726,212379.3698853776
951,150313.68940499006
267,229830.4015569631
2706,128739.04585325252
2221,246617.0176422638
1357,152215.22542838193
2901,309827.8267138433
347,193933.1719815652
2164,204389.8595389533
1586,312670.5030756155
360,170757.12386864563
1769,243980.61414996767
2617,198448.85113994218
1879,139153.5968224425
991,215449.1579715209
1535,102909.4569581002
1191,133867.4487522291
1579,203276.85076305922
1882,-81799.69621024467
1510,120127.37067687605
2196,150219.18537905393
1845,165015.75747383665
2336,362275.78669985756
942,85105.47692233184
861,125497.585809974
2555,101820.6709249001
1392,155622.10532972403
2099,262636.2121909037
1543,130534.03092461592
948,277807.4725300763
1239,202133.51002341602
22,193777.2594482419
2796,243448.38389537157
2747,191556.37530839257
92,300772.03436345793
210,164103.24606387783
1858,211313.02289949544
2228,175273.29051486915
447,218878.76381200785
827,253605.57343458757
1649,248736.58527354803
682,123095.36044098157
2698,114069.14023872698
494,190809.32714794297
214,64097.75876773475
2441,253583.99317259388
2679,110836.24757269165
1336,119865.64723568782
465,204489.0732380757
1524,156070.82114448026
2543,122077.32094020955
631,144255.39253584296
2452,312229.53148629796
228,172993.09064674377
126,172290.2539414377
1092,225386.2457486745
1122,197577.00953461556
932,205547.54098053742
1980,83397.77645899355
2171,113971.34365549963
551,168004.83076949418
2768,180097.10242601903
2056,99386.62531741243
1159,358931.68358464865
2645,87011.65454330668
1174,182050.36746404506
2266,220247.79602331854
2462,377415.22121103015
1219,152123.48677914403
2922,172909.4224977335
118,148261.63232389838
474,175718.43837679736
2576,151549.88693474093
872,282138.5298220827
1077,213056.173323079
1536,157858.76363676228
1150,120767.44252870977
2341,309693.42015034193
1931,142544.2153928075
2785,118359.52468189178
2538,135055.9346461636
597,241231.50232836185
464,186897.38751308713
233,227260.49926751992
2169,125232.96962064458
2123,182057.05768797034
1867,190919.28040596098
137,270267.2786117457
515,239164.19141287403
933,127035.72718118178
2784,183699.285599438
972,178215.5809742012
599,188111.7633475042
2614,135927.5599886626
2582,141405.81453346787
1409,179371.26085818326
175,70300.68671219843
352,217318.87137090648
976,89705.75483135413
2134,209447.08071914362
984,115495.44537113747
2396,333520.90978329815
1673,156278.5969466013
404,129808.54435895756
607,180636.02102498803
814,163206.1601956226
868,195893.32507214695
2271,191596.09611455584
1633,215791.88029593695
337,155844.6097644181
2765,192765.96658147173
1746,245807.8895232128
368,295697.2812884124
2806,218656.78488156106
1662,200280.55617451528
1234,216339.51545309648
1373,121342.57374483673
1672,110262.7090158849
1939,126885.46663277084
