id,saleprice
1095,333309.99694952
2709,356419.99782872165
758,322709.9986540109
1496,290016.5991189426
2370,376169.9959664125
2458,356419.9962185089
2733,268177.7992866566
161,421644.7989878592
726,266599.99984412245
845,267709.99916200107
947,298309.99872098747
2232,329444.79987874173
2563,357999.99749391794
2299,356419.99792734825
211,365244.7995912355
605,363189.9989748594
1478,274339.9997397857
2247,389687.39836407395
2274,382087.39821979275
2869,334769.9987806518
967,359984.79937257984
2656,267709.998945433
667,415294.7993229855
1042,383369.9968328355
2023,318599.9996634984
2447,386769.99548407685
2055,311399.9989391707
2275,334769.9988662236
2204,306139.9994757009
1563,394687.39769760653
483,356419.9962171861
796,356419.99809901934
1526,322399.99973256665
2042,304599.9997125959
442,356419.9962164385
1693,341769.9990200917
1468,297309.9986294193
1430,287769.9990915244
2605,343999.99807631096
1529,319309.99859216664
335,356419.99792733724
1287,266599.99984407
31,374814.7974125203
1785,394687.39604311157
82,463903.998677929
2620,328233.59821705706
252,274339.99972824677
721,257539.99979719258
2165,257539.99975337868
2316,297309.99764093925
775,311399.9989062183
1558,246109.99923749495
17,344626.19687845337
1022,343019.997592839
925,336833.5995952893
438,341769.9989889485
1270,297399.99838644516
1272,297399.9983864446
215,326909.9984540453
266,386769.99740747054
2402,373369.9957706098
1250,297399.99842702114
1984,356419.99812046357
1279,324068.7980900567
377,373369.99605824694
1252,287539.99989564467
2156,376169.9977237564
499,373369.99711288564
1374,318599.9998025676
2898,359668.7986031824
401,292649.99846945243
2721,343019.9988292239
2078,382087.39819370053
2589,268681.3972187868
1946,367526.5995188381
1334,245909.99908698164
2781,343019.999452589
431,356419.9961936293
576,344369.9967945692
1474,376169.9977502448
2254,356419.9979448683
2155,356419.9978968646
885,310739.99978545343
643,335019.9980285686
1944,297399.998473943
480,306139.99924879347
2845,284833.5998002425
2387,350814.7990274058
2407,341769.9989890569
2527,403673.99642260885
2514,306139.99932774267
629,354649.999423262
80,330309.9973286873
1876,302959.9978635374
1546,261599.99982616247
2518,318709.997319861
2347,356419.9964465156
783,375687.3984017261
1322,313139.9995425045
194,301399.9991696944
1770,386769.9954843122
2143,297399.99902913446
1229,394687.396046596
511,368169.996313088
46,356419.9962166337
1348,340633.5996773438
2465,306139.999311364
387,302026.1975571064
873,394687.3984951373
1918,335019.9980280079
2764,346969.998174136
2184,301399.9992000588
934,377902.39850216353
1920,297399.99833875155
2631,373369.9959116464
1768,373369.9957700621
2040,297399.99906798295
1749,306139.99924879137
834,297309.9986281331
1457,454631.3989476828
79,393999.99768029863
2302,292649.9990772532
1817,311016.5982592091
2755,356419.99794156785
359,304509.9976688639
2059,395249.99834467215
2092,386769.9975593692
2516,274339.99950719514
150,297399.99838599423
1656,385414.796949745
83,314399.9996467876
2411,224569.99928487898
795,264239.99996977043
2312,415294.799182479
2917,278859.99935641163
1624,245909.99885504748
2215,349068.7987048705
1211,280169.9985117278
1485,323019.99886493
1024,343019.99793994334
570,368169.99635704135
2874,332999.99896075774
700,306139.9995480177
2756,257139.99976782207
2022,306139.9995485844
583,373369.9920412511
2392,373369.9957673451
2424,343019.9990095897
212,302816.5992429278
736,335399.99951195525
1610,373369.9954373081
890,292769.9989116265
467,306139.9992487688
578,454631.39813856425
1747,292769.9978593263
1149,288404.7983294158
2758,267709.99916511367
857,335019.9988367174
2219,287709.9988879594
733,372243.9995323829
2909,363678.39952919807
1798,306139.99926338077
235,288838.7979586836
2366,376169.9961670948
1027,324068.79808798444
1195,297399.9983512285
1303,292399.9999158095
148,382087.3968747484
608,382087.39687020617
2515,365526.59935505816
821,341769.9993598382
2500,350814.7990390045
745,295339.999607581
741,338678.3996779975
1611,358444.799746508
2532,301399.99830511713
1081,394687.3960415055
1692,373369.99577012856
2520,344369.99689303164
276,254379.9999974071
1992,261599.99982464145
663,239139.99984744465
418,267709.9981689538
1733,306139.9991889727
2359,356419.99646231736
253,356419.9981291379
1518,328309.9984401049
2035,388843.99943212274
2919,256339.99985262463
1540,319309.9984894382
2120,297399.9990993628
1674,275973.59939380735
256,335019.9988828573
2361,264999.9997656665
978,294494.79908865865
2280,368169.9981500426
2095,376169.9979847873
1709,373369.9957704516
2801,297309.9986294318
1246,346649.9979299732
2373,415294.79885075206
1055,356419.99649915675
2017,340252.19879499165
1099,454631.39819293946
1344,310739.99980748043
835,462499.99807434017
1117,363189.99901376135
2043,254339.99942581917
2085,336109.99826501234
410,379278.3975423268
2650,266599.9998440736
2867,306139.99951559247
1668,297399.9983618262
1161,306139.9993277223
2122,267709.99917252467
2539,356419.99671380385
1047,418843.9970596888
1445,297399.99897729926
541,263339.9997019088
569,363189.9990197098
1276,264999.99982518645
918,388843.9994357425
326,325399.9996675416
1936,297399.9982668877
895,297399.9990762413
257,310599.9989062026
1241,323019.9980187284
1545,311399.99905796465
1189,343019.9976936581
270,323019.99901402724
2066,373369.9954969438
693,326633.5996726096
1259,318599.99943219696
2916,323019.99877850874
2321,394687.39609541197
1977,316939.99885030277
1895,302959.99773885857
1240,330487.3962079825
85,214569.9988129293
1823,223569.99847388416
825,356419.99769582774
110,319309.9973677684
697,365244.7996182322
2297,301899.9990192848
1231,335019.9981075743
1355,315068.79884702887
968,356419.9978195946
584,289709.9977214544
1315,256339.99981347198
1606,307816.59899586666
206,332999.99876031675
1685,356419.9962161823
2016,322399.9996397993
869,359984.7993662225
2135,297399.999099434
2346,386769.9954755527
2430,356419.9962170201
2198,292399.9998221239
2652,318999.99891325505
27,310599.9981187138
241,267709.9989880685
906,388101.3980707524
1506,261213.59992560465
2098,373369.99760616245
1435,356419.99793436483
2213,361526.5998208939
1274,371644.7977133788
743,259859.9999393216
1737,267709.99826542975
2797,386769.997370193
2185,282769.9999027736
58,381549.79738185403
830,323019.9988183318
808,312556.5998324348
680,338068.7978948352
1153,318999.9980502899
1291,261599.99983329358
1818,386589.9997525163
2161,306139.99959061365
1883,382249.9991972024
350,355369.99668149016
2473,263339.9997019099
295,445644.7980624727
293,439186.5996241508
859,307816.59889867995
288,301399.9991701372
1578,363678.39970755763
102,376169.99624310154
2831,370494.7994027862
1030,363189.9990263284
2551,335019.9980253645
1286,298939.99957910564
958,323019.99881274835
776,297399.9990696838
72,375687.39750709647
2263,341769.99941730965
1866,310599.9981827204
2876,292399.99985287857
2146,341769.99942958436
103,272709.99840617727
1500,356419.9981574138
492,306139.99929974606
167,303911.39837884513
2597,297399.99838620663
2685,293599.9997569499
1035,463917.3969348666
1220,304156.59968768887
2602,381599.99768500216
2159,306139.99956267956
695,305309.99885586265
1109,373369.9957188888
640,334769.99792850553
1652,343019.9946759443
2090,367526.5983673328
1188,401317.39783497935
2345,363419.99628143903
1059,373369.99577021535
2751,306139.99959015107
128,374814.79745617206
1523,328852.1989315143
2925,310599.99890326976
2145,323019.9988194595
1121,267709.998266203
566,306139.999320324
565,373369.99575153325
1331,239109.9993985453
2928,208509.9994027201
156,335019.9981084441
797,469503.9979964145
327,298309.99863195553
2859,304599.9997071968
1453,292649.99907806516
1762,373369.99564720417
1868,401317.3978732089
1760,317573.5991737524
1113,356419.99624108657
1812,330309.99732836185
117,245909.99878181526
1142,356419.9966869095
2342,394687.39592562796
927,336816.5986978919
2478,367526.5990576567
655,264539.99953775486
2064,301399.9989738541
369,356419.99621013005
2239,278539.999641819
2732,375687.3984601244
1653,356419.99646199105
959,359984.79937252874
2395,373369.99577038916
1412,307816.59899629897
271,356419.9980845101
1484,323019.9989932357
1497,372169.99793613673
552,365436.99960433756
2,417317.3974060352
1855,356419.99639942346
4,341824.3977431117
2292,296177.799061507
134,335019.9970744054
646,304599.99947861
42,356419.9962388843
532,267709.9982587314
713,317399.9998901329
2561,335019.9980255321
2360,267709.9982013477
1333,324068.7987808479
1407,378126.5996757875
2892,373369.9974900234
574,373369.9971810429
1227,339027.3979984082
2591,335399.99908164813
1476,356419.99793074373
1125,341769.9990207715
1446,323019.9988034592
408,373369.9973456514
1101,386769.9954840779
2251,356419.9978278244
373,343019.9977136562
2554,268539.9993504091
2382,354649.99946634617
1985,315068.7988454955
519,356419.996446953
1093,422294.7989753874
864,341769.9994295852
2889,346399.99872032285
2308,343019.9979359463
986,310969.99700466543
1302,274509.9990531033
585,299943.5975281606
2708,266169.99923557695
147,356419.9967420638
1441,356419.9978966604
383,373369.9959735951
285,322019.998282578
181,320816.5989092241
358,373369.9921456639
780,322019.9993438277
258,287709.99890181946
1865,376169.99621506763
692,320816.5989090913
2902,356419.99773291446
508,343019.9990210446
2638,343019.9986964427
36,379278.39754232956
611,322019.99800380395
2281,297399.99910649314
1678,403044.7984379347
1696,356419.99621627294
1557,261599.99982633413
2180,300162.1987185465
1726,335019.9971203298
951,325399.99873530207
267,317573.5995188798
2706,356419.9980796422
2221,382087.3982016948
1357,321369.9975995909
2901,356419.9977212227
347,373369.9919351689
2164,292769.9987538156
1586,373369.9982637027
360,363189.9990054637
1769,297309.99764650594
2617,372243.9997157816
1879,353619.9972892263
991,319309.9975138929
1535,381820.19968873175
1191,317716.19955107744
1579,454631.3989904635
1882,252169.99782206718
1510,324186.59993129096
2196,260109.9986808703
1845,376169.99642442475
2336,414044.7985184489
942,261599.9998261633
861,257419.9993075201
2555,411273.9968328315
1392,267709.9989527697
2099,341769.9994108765
1543,318633.5988628853
948,394687.3978818287
1239,401317.3976890593
22,368169.99626467825
2796,356419.99811781285
2747,356419.99809502193
92,386769.9956426563
210,322709.99845289515
1858,301309.9976407716
2228,325399.998809042
447,363189.99901321984
827,356419.9977821286
1649,373369.99597335496
682,297399.99838644045
2698,301399.9991649559
494,365244.79955579323
214,302816.5992051144
2441,359984.7989996619
2679,368087.3971410275
1336,293599.9997995226
465,408360.9991773879
1524,401317.39851132035
2543,297399.99842399894
631,323019.99792437104
2452,386769.99548438005
228,373369.9984860539
126,366399.9976439917
1092,356419.99621720676
1122,274339.9995722548
932,344027.3981601042
1980,243169.999529398
2171,323019.99877683306
551,376169.99663008173
2768,267709.99917268497
2056,297399.9990454159
1159,373369.9960171852
2645,306139.9995815804
1174,373369.99725147506
2266,373369.99773163034
2462,284309.99805518205
1219,252169.99892069297
2922,371316.1986615363
118,356419.9967810881
474,356419.99630441435
2576,356419.9967197997
872,356419.9977974793
1077,335019.9971203267
1536,364337.398008017
1150,267709.9965420782
2341,394687.3960342688
1931,243169.99910077263
2785,303911.3989500116
2538,267709.9982189959
597,403673.99625884095
464,343019.99696475425
233,385459.9982171977
2169,324777.79701549985
2123,318509.998433577
1867,397487.39653181995
137,323019.9979196955
515,297309.99764694687
933,303033.5997338813
2784,353369.99838378385
972,356419.9981873894
599,404717.3979376489
2614,323019.99808090343
2582,316007.79802092514
1409,368326.5996502147
175,322399.9997304505
352,292769.9978548305
976,294494.79913870036
2134,350814.79946857365
984,279399.99925950676
2396,319309.9972455987
1673,368169.9961747425
404,363419.99630150356
607,394687.3960872531
814,391114.7979888084
868,454631.39898030466
2271,363189.99942791794
1633,313999.9982752355
337,386130.99834239285
2765,356419.99786557566
1746,319309.99733855546
368,341769.9989872923
2806,267709.99916220567
1662,304509.99775579164
1234,322709.997541018
1373,267709.9991606074
1672,297399.99845099944
1939,296177.7982948073
