id,saleprice
1538,355864.4152018614
398,120087.26463163458
2822,153339.47800629865
2157,153461.53534870502
1856,174545.0125893457
1269,105351.36859185807
2570,115181.57969903946
2320,245660.21978410985
1517,135658.90422016848
2304,108952.66199764796
1312,101682.88518182002
2012,140616.90439014137
506,235975.74792187195
2865,194325.00880587194
2367,121082.2827268634
554,99719.07432341576
238,132543.11273664702
1954,104509.00842147786
2488,161631.58289731946
2291,60255.51942752488
1969,102890.23723043129
2725,181747.86816642527
1482,155632.43544161413
2763,215315.54199824668
503,260672.05028551258
1584,259070.6194484504
1531,132984.16134061478
2210,164673.3770036064
459,292301.94518404175
556,140562.26013553888
1347,134728.7290255744
1290,67062.61182498652
1388,88943.42190622073
1571,308257.46704998426
2754,207140.0597508233
765,140554.1035316419
2494,115545.21158655547
2870,237918.5316507062
7,219193.3631535042
1114,255004.75895419717
2418,276616.7493807394
291,120231.58217073698
18,323580.45982508175
39,331360.2243581824
1001,239263.30130513385
2442,240772.82470138185
616,117604.36143262684
2680,47917.921235726215
1414,124394.47303297464
289,123192.68419131543
40,250221.94751600362
860,134508.33272409905
409,138173.8776597064
673,158144.15200026706
2427,176085.0609444594
2036,234362.0932637062
2564,140380.3533646129
642,159814.86697850563
1008,204380.7049309481
1908,160095.94052444305
2519,209671.2276015263
1369,117639.87015437149
2855,161988.9613710558
712,90926.3831770625
1943,115487.62046935223
1958,139042.31632043794
107,169847.45561702643
2295,224347.41886989493
704,102391.0671034744
676,117333.86555530038
259,186597.66010794416
93,276120.09694171045
106,248329.31411673222
2315,194803.80863063876
1050,105396.43897225894
1095,228530.02843108773
2709,158142.12188696396
758,146471.53568817582
1496,159357.34905628115
2370,137760.27638209425
2458,292716.8152260035
2733,121029.91351173446
161,272246.0797443669
726,159756.22258159798
845,212452.49940152466
947,251980.78711852245
2232,129159.76631528884
2563,153811.18620057683
2299,141586.28826356027
211,80742.27194699831
605,163220.5970633356
1478,212496.6887374632
2247,280353.6876573479
2274,228651.0994357746
2869,212836.23310594168
967,224483.3229592815
2656,109572.97208062932
667,215990.3314424539
1042,134235.75125455856
2023,162147.51363485958
2447,365931.201466335
2055,131842.7311345376
2275,267569.7483941782
2204,161089.86895729136
1563,263216.7167380117
483,221599.12401214894
796,129071.95929255243
1526,152979.44858626556
2042,136752.86826167814
442,314053.91729850415
1693,295722.339896068
1468,227389.74494444113
1430,200139.64164896123
2605,159925.63908363692
1529,203045.99512200616
335,151012.65686450806
1287,130189.2860200461
31,108315.8539788276
1785,301466.09639300685
82,192660.72301691584
2620,115767.57026543096
252,196844.0621466292
721,48610.9121940257
2165,179475.82986368332
2316,205116.83420959115
775,127926.19234108832
1558,78470.45354294777
17,232458.84678912722
1022,239734.91402974818
925,107393.38933805376
438,265730.2619583672
1270,127093.52915868629
1272,115131.1809059484
215,119187.30098749138
266,241792.03032051306
2402,275630.9840608025
1250,132744.00770161394
1984,143520.67247801833
1279,131554.85795256682
377,268778.9113036506
1252,134771.8939906871
2156,282204.69931584504
499,329427.53619874455
1374,116890.36219029594
2898,241884.10377420206
401,108659.10884424951
2721,187674.86762329563
2078,242740.69629183784
2589,115304.79459131509
1946,251528.464125067
1334,115863.44625954982
2781,231154.36208841298
431,356691.22927984595
576,204796.21457848605
1474,230725.52547249943
2254,149701.14296529535
2155,297009.8305534171
885,109835.700004071
643,144818.3858751636
1944,121350.98835749831
480,209508.4331072783
2845,85110.10646693502
2387,295689.12580792233
2407,198420.762043179
2527,194052.86573190615
2514,145232.5135546727
629,181783.88829101063
80,223072.72091797367
1876,138673.73819680605
1546,121311.28893365152
2518,182256.47573547158
2347,176320.1948817419
783,220644.12899536733
1322,26950.231245635077
194,69799.2426061267
1770,296113.18801965844
2143,134945.00696858484
1229,242221.95515087154
511,285062.9823997803
46,219618.41846672632
1348,179510.4862016961
2465,190982.7316387277
387,237918.6535963323
873,245672.3592168959
1918,128784.18352966849
2764,251620.71597989835
2184,128926.14801832382
934,148212.01543539483
1920,136892.8886915706
2631,159131.82563629653
1768,478439.9611491319
2040,114509.84828334395
1749,220648.46494389605
834,232723.3372995574
1457,240418.71599267423
79,136256.00374920387
2302,122430.92279073875
1817,143569.40885359887
2755,235699.17901708744
359,191164.1803202182
2059,101465.2175176423
2092,260846.27494303696
2516,227634.76086771674
150,108401.44889494497
1656,156563.87090676092
83,89540.48369734362
2411,185637.02271355316
795,64037.75876539666
2312,240463.09668040462
2917,74306.92891481519
1624,189087.93296012282
2215,277739.85764816497
1211,164231.21490451694
1485,161711.62040461134
1024,210342.70101496857
570,194689.41723279562
2874,137222.78146691713
700,151329.47613368463
2756,211579.45572390035
2022,177900.60032616276
583,248696.01190561336
2392,341074.9019636549
2424,191939.86102595367
212,97045.616052703
736,131880.20921188127
1610,170546.96794818528
890,123252.64330818225
467,184440.91525115073
578,222226.5969955474
1747,201177.09638193995
1149,151918.41234224197
2758,241889.30718056485
857,143243.54772748798
2219,267843.40178315155
733,103421.70105721056
2909,97410.01977593079
1798,259366.17984600365
235,103614.60521461628
2366,131763.87493806612
1027,132086.51882665418
1195,143728.11036715377
1303,13508.528073962778
148,210255.38396143448
608,170982.7854470918
2515,200155.79241450597
821,275959.68198052514
2500,269111.94033676013
745,100087.90728807915
741,120346.05272813607
1611,126347.30421344563
2532,111435.70070081763
1081,244068.8136628298
1692,359653.3295116294
2520,191399.23707761988
276,106010.71947723813
1992,121700.30454592407
663,17693.536149877124
418,140852.51543341205
1733,200285.74475932028
2359,173149.4596665604
253,198973.00335918646
1518,161793.3131622309
2035,147713.79226987902
2919,50496.28793292865
1540,249459.2545640478
2120,148422.6616009213
1674,167175.93446905538
256,150766.1956924498
2361,82736.90531284269
978,52477.62006693706
2280,155333.27178591117
2095,234445.66965582874
1709,318753.6611080663
2801,256066.32764166314
1246,106248.91574916895
2373,115498.80728306714
1055,280707.66378249414
2017,121789.71193680819
1099,301881.24060668424
1344,100716.66045255121
835,214895.4984302884
1117,213903.0762151219
2043,78960.59620888531
2085,120509.28750539105
410,152140.8722125804
2650,131765.43287702836
2867,161964.55598612502
1668,112644.42399408668
1161,162122.68909535557
2122,179076.4828334637
2539,139884.95119379088
1047,153898.2551940065
1445,126749.34535182733
541,127597.5271385489
569,198870.67909431923
1276,111909.232113
918,158019.44626993407
326,174414.5013580406
1936,129123.80921405647
895,74350.59357018769
257,138835.9707076354
1241,196782.92390590347
1545,135503.22970616538
1189,184987.78607764374
270,150803.0411815932
2066,217774.13410553895
693,112120.31423357222
1259,150463.85769049916
2916,168496.8959060507
2321,297362.0835621655
1977,101440.10691173188
1895,167528.69482279103
1240,176087.0840752488
85,148161.9154765848
1823,110507.7902315082
825,295950.03050518595
110,228837.78408152238
697,123471.54226892348
2297,102270.91762298718
1231,143092.06082122866
1355,141150.18353368342
968,338399.2979156524
584,228190.07290059887
1315,125791.46160014998
1606,145622.06554851122
206,105906.0698445905
1685,317017.481516202
2016,126282.14282331709
869,207362.81409155764
2135,116411.62464143056
2346,200046.29513557348
2430,230921.9956275886
2198,76910.15847115032
2652,100081.46941478271
27,112812.14600895904
241,173105.48141188826
906,116617.74208421167
1506,104886.39176754747
2098,344597.1646466106
1435,227526.02154808957
2213,151279.04368710984
1274,141790.55474244244
743,19058.942882399075
1737,198659.10795880016
2797,290277.75459399447
2185,61595.05252105463
58,189748.95808846597
830,219359.758442441
808,121857.76505060866
680,152530.18690095004
1153,93279.86205595359
1291,129422.08316078316
1818,180094.20043251943
2161,191740.92577500828
1883,118606.41806200705
350,320135.6643252624
2473,146661.20374924783
295,180871.33387544565
293,219960.65412145015
859,128229.31683882792
288,50142.80201258324
1578,148678.25019622687
102,205821.743360986
2831,167553.10156683158
1030,174750.44672905002
2551,144023.18394395988
1286,157919.09266678616
958,295050.9544536611
776,125499.27278094925
72,241430.16923375055
2263,247174.54169415683
1866,155245.17332162522
2876,52423.96992112324
2146,255094.16589295305
103,177103.73261571117
1500,148938.16594559327
492,197275.32141847536
167,125147.42826047726
2597,106928.73372451402
2685,94211.58700116351
1035,177210.36320664454
1220,41932.56016467698
2602,161776.3795996271
2159,213048.89136887342
695,173333.30907373223
1109,258248.0744449664
640,197749.6476166183
1652,159010.91549433488
2090,149252.05857376475
1188,202297.24320055638
2345,263538.1396746291
1059,351813.6992457714
2751,219949.8460591901
128,219507.87003222015
1523,189949.48468088452
2925,179888.4290361572
2145,303394.4893358797
1121,221967.268272873
566,261777.06836396363
565,245424.2251431765
1331,125835.21634202357
2928,100664.98179167043
156,152218.16604707483
797,163795.21521916706
327,69192.205773958
2859,148844.08364252932
1453,111438.62429534178
1762,321689.10070849396
1868,243639.2070674179
1760,195471.44059210364
1113,251876.05735313334
1812,193969.93045126088
117,153879.50257968064
1142,235728.63269181736
2342,358955.41461629514
927,132814.70317395404
2478,191903.62540069316
655,51512.791896458715
2064,127157.8763286192
369,246891.45267482102
2239,114206.9719465347
2732,216958.18647402432
1653,180630.91717106756
959,205216.27081617527
2395,306298.456967623
1412,103347.50935184676
271,267024.4563190639
1484,156703.18861892633
1497,152167.96487386804
552,171102.95668071602
2,129446.04407234397
1855,302171.1554078208
4,248548.8571573235
2292,154919.4757893216
134,142923.6119453581
646,102875.95486400835
42,294168.7512915535
532,229746.054638803
713,68522.41277023312
2561,140638.26519383397
2360,139619.4315843014
1333,118742.92770550307
1407,251604.8877200205
2892,294273.8377479287
574,238008.8134907987
1227,205480.04158367869
2591,228591.95771029778
1476,242497.49455526564
1125,282748.3239710834
1446,137051.61831317842
408,119435.98060379364
1101,297660.56949962024
2251,187657.56537626684
373,209185.04430116992
2554,113045.98383510951
2382,259209.25095751788
1985,68095.46752783842
519,241788.79794216063
1093,218012.34654739965
864,256362.9312189957
2889,148056.27052667364
2308,193733.12096519582
986,165801.14553744998
1302,134697.8161005061
585,169344.8851151038
2708,157999.7923934292
147,126352.65067687072
1441,235340.01683007088
383,200067.15164008364
285,154133.51140283514
181,109805.35939806513
358,180258.60837836936
780,174119.09345594142
258,208714.09667769168
1865,240829.9767097896
692,128954.30418929458
2902,315627.91706143133
508,260853.0584952142
2638,149678.0187371755
36,146123.59836902563
611,172326.54238586128
2281,119713.42266713735
1678,121074.69839862362
1696,374888.24145725556
1557,71055.0457015438
2180,163279.2611220535
1726,216060.13009996712
951,151335.77724373434
267,228840.3786051767
2706,130418.9977677241
2221,248740.8582193274
1357,157934.39402470738
2901,307279.11966225505
347,192415.52606991027
2164,208828.75065791234
1586,305454.823477773
360,169002.2499931818
1769,246148.3671912048
2617,194687.29820949398
1879,141103.71333832946
991,214622.5524291806
1535,107189.52537888009
1191,133929.99473284
1579,204008.22565073706
1882,-52686.73845328204
1510,122137.3993777791
2196,163573.85484230332
1845,170501.39604799263
2336,342310.95518048666
942,80113.0944907656
861,120468.964896149
2555,98933.0826626271
1392,160611.0940071484
2099,263557.84352856595
1543,129394.59369175602
948,286046.84748093784
1239,207347.57480434235
22,192169.19351116568
2796,248042.75930671766
2747,192504.24856846593
92,295253.0558662461
210,172599.49517063703
1858,214607.40148478933
2228,184067.37357268576
447,224159.76482218318
827,257073.4558237763
1649,252001.41169463843
682,125552.47840338945
2698,114115.43226615898
494,187844.13511550613
214,76300.348999165
2441,249726.59851692896
2679,104003.32424415462
1336,113624.59186650254
465,204703.36669226736
1524,165289.34389705583
2543,117582.98292303737
631,145898.4618107574
2452,306231.2143479092
228,175881.97626536246
126,173778.88510338776
1092,228213.52145225927
1122,198984.31193348113
932,213061.88408231363
1980,83478.30600122456
2171,109427.45332721435
551,169829.27927621827
2768,181997.48138444964
2056,97317.84727739356
1159,342342.9938592613
2645,97924.8235997241
1174,181131.85565864295
2266,222069.64257037733
2462,359938.6426498722
1219,150641.48180430196
2922,174625.58222428896
118,148837.02421275154
474,174874.18474125862
2576,158917.26891121268
872,282431.1206683507
1077,216508.18152518012
1536,157925.4967494607
1150,117358.28031807486
2341,309545.87998036016
1931,139731.97912717704
2785,114204.53999455087
2538,134468.39849139284
597,241833.7505785115
464,191400.4304715693
233,240128.3583951546
2169,125636.51340117212
2123,181419.327326552
1867,195585.81743820384
137,273321.1028916808
515,240603.66884213313
933,124602.03173424862
2784,182130.55701784045
972,179958.43400519527
599,187664.75872682966
2614,139226.1086584963
2582,136821.28506298736
1409,181919.32894502766
175,72764.48829372134
352,218189.51198560372
976,73157.6719358731
2134,213084.55867507774
984,110683.68356224988
2396,324100.42267526314
1673,165574.16711344104
404,133283.40081201773
607,180492.95897426177
814,163007.5941875996
868,198485.34907108266
2271,194882.91569348518
1633,216878.65214737132
337,167871.688026282
2765,204509.5223843027
1746,249726.26098708436
368,293550.7416666262
2806,221883.39860593062
1662,203459.648077677
1234,224182.49917360488
1373,120958.74188397732
1672,101356.51692362316
1939,121631.02043158654
