id,saleprice
1270,127138.9441110529
1272,115106.95877252053
215,118934.19280929957
266,241742.31108990684
2402,275706.32227210887
1250,132922.475758682
1984,143240.49259831943
1279,131561.87176550366
377,268911.7610973809
1252,135114.57429003716
2156,282229.0268153576
499,329160.5260569304
1374,116997.20613391511
2898,242081.35886848532
401,108673.99077940919
2721,187679.43281938508
2078,242982.20646623336
2589,115409.05078972038
1946,252080.40378556587
1334,115773.58428463433
2781,231322.9453967465
431,356902.8374077026
576,204958.61390874162
1474,230747.6043578023
2254,149795.21653769817
2155,297160.6423967527
885,110142.65353152528
643,144715.59421149734
1944,121433.1855665259
480,209651.95620895922
2845,84864.43657466117
2387,295844.5091263829
2407,198423.25851938687
2527,194004.09551846888
2514,145579.3424422415
629,181951.0460428428
80,223139.97461969964
1876,138751.01662975922
1546,121117.11800429132
2518,182500.11100677773
2347,176409.41172166727
783,220698.61243649852
1322,26564.376763387583
194,69563.3699060427
1770,296045.92602739483
2143,134847.68476620503
1229,242225.15640813392
511,285192.61466146633
46,219626.62593191396
1348,179312.2147683166
2465,191200.38126090448
387,238170.0381018091
873,245652.8558106264
1918,128781.31864794064
2764,251884.2268835036
2184,128794.41807578225
934,148115.8104872536
1920,136834.99449019507
2631,159063.30074736476
1768,478176.8817520384
2040,114398.44405148644
1749,220817.58695702814
834,232929.35591993574
1457,240533.50780526362
79,136147.28831803706
2302,122429.74985696841
1817,143658.38429363072
2755,235704.6029597139
359,191439.28473229147
2059,101402.54563765787
2092,261120.7928624265
2516,227906.04572878685
150,108399.74387125578
1656,156456.8744217744
83,89343.14108557347
2411,185796.76432758383
795,64019.10420175921
2312,240560.3183741374
2917,74421.86762417294
1624,189288.3428252982
2215,277909.3539433284
1211,164277.50109158363
1485,161761.30548599176
1024,210104.1717135813
570,194860.65158714913
2874,137134.35357081983
700,151403.43095431477
2756,211691.10172005557
2022,177874.6796569908
583,248899.39071621
2392,341154.8974791579
2424,192172.12133440282
212,97306.27635704912
736,131861.96387736965
1610,170577.01213358156
890,123251.49015363585
467,184892.9554351773
578,222592.25064179674
1747,201401.8284599809
1149,151979.51489109732
2758,242166.9797000289
857,143201.75384112354
2219,267959.1256127702
733,103371.03284561448
2909,97410.97120570485
1798,259569.86823605653
235,103491.26661365386
2366,131533.73512154538
1027,132106.56836914085
1195,143675.36197596323
1303,13315.236160501838
148,210221.49686390534
608,171201.8825979773
2515,200680.47584642377
821,275880.55188063625
2500,269338.06996644195
745,99752.87300550379
741,120553.97518932633
1611,126153.27674416639
2532,111438.07843368128
1081,244199.86298500374
1692,359799.3580887737
2520,191460.76368730236
276,106407.69888385478
1992,121437.26224370301
663,18088.118735279888
418,140682.08520339523
1733,200586.83162859827
2359,173133.17973961402
253,198996.34303779155
1518,161620.9796604067
2035,147866.1098435996
2919,50565.07487266511
1540,249901.4539419273
2120,148451.4598618541
1674,167202.4263646165
256,150754.43769544456
2361,82728.30646022782
978,52238.68238082901
2280,155363.9684750624
2095,234444.1541522853
1709,318815.9786116686
2801,256296.6548399441
1246,106239.23052869923
2373,115246.0535848029
1055,280778.2654740503
2017,121571.00432351697
1099,301365.0243686009
1344,100554.12532353867
835,214831.22652488668
1117,214011.24774768855
2043,79294.43122208957
2085,120337.53143612575
410,152064.5744061973
2650,131900.17425043695
2867,161992.2731873868
1668,112649.77471867483
1161,162209.42882370576
2122,179304.8104365077
2539,139839.5994693106
1047,153928.89271555375
1445,126770.74292342737
541,127757.44749258831
569,199063.92947661877
1276,111922.22674838733
918,157726.4779988909
326,174448.71951515973
1936,129034.85057957936
895,74193.8929164838
257,138921.574746727
1241,196785.2000667099
1545,135289.26317834947
1189,184901.7054130342
270,150829.42765949108
2066,217715.56516336743
693,112210.54299196135
1259,150496.65310289245
2916,168344.62230967917
2321,297298.52290250733
1977,101327.35871785693
1895,167495.07464955933
1240,176117.15241661854
85,148263.28105074447
1823,110626.87429231219
825,296022.5842843903
110,229062.58906093333
697,123653.33329254854
2297,102390.22378883045
1231,143032.9564243704
1355,140972.74997910485
968,338248.5062796837
584,228471.71839052904
1315,126084.41438441072
1606,145606.68635749258
206,105908.89155312162
1685,317149.4564848626
2016,125996.83041021787
869,207552.69751360547
2135,116489.37903822958
2346,200225.96418268513
2430,231071.47282629088
2198,76690.49108516704
2652,100089.48168016411
27,112754.69629287813
241,173223.85051368922
906,116502.9115562588
1506,105122.71413367428
2098,344513.0042401366
1435,227690.30783316772
2213,151589.63173816446
1274,142035.3535470711
743,19263.599628411233
1737,198848.88622177672
2797,290338.5522913011
2185,61879.4841904873
58,190034.12815595698
830,219385.17938007042
808,121958.03761092667
680,152427.40332903434
1153,93253.16409272235
1291,129149.57898175158
1818,180114.42386268545
2161,191912.7639553994
1883,118722.64810854569
350,320203.3029929707
2473,146866.03891414683
295,180408.56770263985
293,219943.74238815438
859,128139.6789036002
288,49903.409840889275
1578,148836.6557642771
102,205409.72084041964
2831,167407.55499367602
1030,174858.8458893206
2551,144048.6916074492
1286,158031.54080116376
958,295278.00779623725
776,125618.90391780902
72,241646.51562452968
2263,247378.7775007505
1866,155315.69460603688
2876,52151.00225169584
2146,255284.15760263056
103,177159.46054589655
1500,148888.80719405971
492,197558.90559843276
167,125214.7656031521
2597,106953.68653825298
2685,94052.65447577927
1035,177276.85887729656
1220,42046.087954334915
2602,162019.87580328155
2159,213204.36829058733
695,172963.99429481197
1109,258380.6885408284
640,197846.16729370411
1652,159038.8151204232
2090,149428.06239280477
1188,202399.1534467619
2345,263911.25014073774
1059,352087.26852253824
2751,220375.8777300343
128,219689.06035526004
1523,189937.77814723738
2925,180070.885014968
2145,303392.9420934776
1121,222153.53305528965
566,261827.36430627853
565,245487.38559570536
1331,125931.42286586482
2928,100737.4725171132
156,152286.62066211272
797,163578.5875029508
327,69175.42659612093
2859,148905.92246484663
1453,111353.1555331396
1762,321806.9409292396
1868,243834.43063606415
1760,195557.2860574238
1113,252046.4246757999
1812,194178.8116579149
117,154117.2216827972
1142,235715.16157619003
2342,359123.75375149865
927,132738.1323748622
2478,192065.40120796394
655,51383.69362120051
2064,127135.98540991265
369,247262.23649406247
2239,114008.82707841508
2732,217203.36978333257
1653,180697.14156524744
959,205431.76741636638
2395,306487.97617509216
1412,103491.58624636848
271,266998.8771672379
1484,156755.158143444
1497,152233.29884415958
552,171278.07120124903
2,129328.57087663189
1855,302150.45473207626
4,248883.77405739296
2292,155063.64568539057
134,142785.0167744616
646,102905.28907631151
42,294065.727134862
532,229890.97787151486
713,68400.4942227751
2561,140564.60750313755
2360,139606.82528647128
1333,118444.35323959216
1407,251350.1106051691
2892,294150.0816453593
574,237770.6850096453
1227,205494.80265693553
2591,229131.19562520087
1476,242409.25405623484
1125,282459.0737403361
1446,136896.3432067372
408,119144.02027997468
1101,297710.3071195381
2251,187698.1007497236
373,209198.01095776353
2554,113060.63067252841
2382,259446.91169840377
1985,67863.93254233897
519,241977.18883863185
1093,218112.09430543985
864,256482.71758831106
2889,148102.76160659548
2308,193684.1624110071
986,165806.40345969424
1302,134695.03223859426
585,169495.2816531835
2708,157892.9616236668
147,126294.39916056674
1441,235522.90512557048
383,200204.1253529191
285,153911.90581413172
181,109875.3063191846
358,180483.3775922861
780,174087.5399399316
258,208907.1199456118
1865,240833.6042369753
692,128807.9616547823
2902,315791.4785663616
508,260897.7828095453
2638,149448.9131189622
36,146069.65700057242
611,172401.51412751898
2281,119748.0095853461
1678,120772.88827323541
1696,375039.0708210338
1557,70681.42319898773
2180,163443.62583119888
1726,216087.3985220883
951,151338.01736860257
267,228893.71210366488
2706,130565.96038964298
2221,248922.0828272514
1357,158216.59460457042
2901,307514.81202083174
347,192649.84013437666
2164,208998.9604240274
1586,305568.3357975846
360,169074.93912799284
1769,246470.64423995465
2617,195042.50885394216
1879,141177.13623397984
991,215087.31686937623
1535,107032.71154379845
1191,133896.87262821384
1579,204237.24276059493
1882,-52652.608598728664
1510,121943.11051523127
2196,163952.64013676904
1845,170536.8779151272
2336,342320.4620063016
942,79825.96841453202
861,120301.40719268192
2555,98946.82216213644
1392,160566.9305273965
2099,263519.2115222188
1543,129182.18894185871
948,286105.4987805905
1239,207289.92844220065
22,192384.81959452853
2796,248120.327511332
2747,192683.2571226284
92,295181.15062363073
210,172694.1595921032
1858,214701.92161029857
2228,184027.9325306723
447,224177.7535514012
827,257171.1470378628
1649,251820.31844270136
682,125539.33344690129
2698,113945.27196542826
494,188099.41501857247
214,76682.69929389749
2441,250007.00686720107
2679,103759.98724827636
1336,113330.27674872335
465,204847.96130824182
1524,165527.4433694901
2543,117610.68213579059
631,145751.53980967868
2452,306201.19961375836
228,175798.63205670938
126,173966.52811683062
1092,228262.02706734184
1122,199190.18813669868
932,213166.26909667812
1980,83449.45191918034
2171,109299.80662626214
551,170001.3914126968
2768,182170.14857725613
2056,97336.7024619868
1159,342313.3590727616
2645,98007.6654383773
1174,181091.66430709418
2266,222090.48643954378
2462,360442.298425179
1219,150593.54705141392
2922,174507.08843294065
118,148899.30482293852
474,174948.83611314744
2576,158929.53475218453
872,282590.4313726928
1077,216504.38647632673
1536,157836.69344551302
1150,117335.94507096149
2341,309616.1428330969
1931,139784.02383514587
2785,114322.89883366786
2538,134522.47438741475
597,241841.72094942536
464,191295.5439729588
233,240321.4408947099
2169,125513.09699429385
2123,181544.15141204186
1867,195817.71480123606
137,273318.39049179386
515,240860.73092988506
933,124356.55859241728
2784,182025.89097159822
972,179805.71191251092
599,187701.54700079653
2614,139131.36471247766
2582,137020.82470018044
1409,181950.1203661468
175,72357.82170281
352,218356.1585729653
976,72924.7996322373
2134,213154.8000622699
984,110905.46260167193
2396,324520.30084733944
1673,165434.9715115847
404,132908.73463015538
607,180381.25341715384
814,162980.1975855045
868,194583.4456159873
2271,194937.2681833692
1633,217040.65329019912
337,167923.51739482582
2765,204231.40067699272
1746,250350.00721317716
368,293564.28916723747
2806,222041.48393949308
1662,203699.94971874636
1234,224113.39961828943
1373,120916.9237502534
1672,101303.58316189144
1939,121676.52993581723
